Class,Email
Error,Generating Documents OSS Project <NUMBER> We have applied additional discount to this quotation on Easiadmin The project number is <NUMBER> ref <NAME> Usually we then open on OSS and the documents are already generated and ready to download however on this project there is no box showing to allow us to download the files please see screenshot below Please can you look into this in advance
Error,Images in OSS and on Quote Confirmation Not appearing Here is what we are seeing on doc will send oss images separately <NUMBER> <NUMBER>
Error,Issue <NAME> <NAME> Please can you advise on the issue Team I am still having an issue with putting an EA report into Excel This only happens when I print the customers on stop report Please advise <EMAIL> and have a wonderful <TIME>
Error,Issue with Case fixed case <PRODUCT> Team Please see below This <PRODUCT> is showing that it is okay to do however wont generate a price so I cannot save it on the quote There are other <PRODUCT> like this they are a little smaller that the system let me quote Please advise at your earliest convenience <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <NUMBER> <NUMBER>
Error,Issue with generating quote doc Team I just entered this quote into OSS and for some reason I cannot download the Quote Doc It is only giving me an option to download the order doc This is not yet an order Can you please advise on why this is happening Photo is attached
Error,Issue with OC date Team I just converted a quote into an order however on the Word doc of the order it shows the date as the quote date I downloaded the doc before converting the quote into an order in OSS however the date should show as today not <NUMBER> <NUMBER> Please advise at your earliest convenience
Error,Issues Reported Urgent All More than <NUMBER> issue reported this See below Since the easiadmin update I am now getting an error message every time I open a new job Please someone try to investigate whats happening with this system because since yesterday afternoon we barely can open the orders placed there I attached some pictures with the message that appear on the screen
Error,Items Disappearing from Quote We have had <NUMBER> occasions where we go into make changes to a quote and when we save it all <PRODUCT> disappear on the quote We have to readd them to the quote An example of one just happened for <PROJECT> <NAME> <NAME> <EMAIL> 
Error,Job sheet error Im having an issue with job sheets for <NUMBER> There is no pictures Please could you take a look into this <NAME>
Error,my outlook Since opening my outlook as an administrator I cannot open saved email in the g drive now <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,New OSS Trial Issues This customer sent me the screenshot were you can see they dont have <PRODUCT> as an option Even the project were created by myself as customer even told me that he can select a colour when the project was created Could you have a look on please <NAME>
Error,no <PRODUCT> coupler on the bottom <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,no picture Morning I have an issue with easi admin there is no picture loading <NAME> <NAME> <EMAIL> 
Error,no picture on order Please see attached there are no pictures on this order <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,No Quote number in EA project done in OSS Problems in EA I can get a quote number in EA when I raise a project in OSS As you see below nothing appears
Error,non stock ancillaries Oss is not saving handles trickle vents etc when they are non stock colours <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,Non stock We have had an issue with order <NUMBER> The customer has ordered <NUMBER> x <COLOUR> <PRODUCT> but with <COLOUR> d and slave handle on one set and <COLOUR> d and slave handle on the other The price which OSS gave did not include the <NUMBER> surcharge for <COLOUR> and it is a ready to made paint and also the <NUMBER> for the minimum order charge for <COLOUR> Therefore the customer has not been charged this Please can you see if there is a way we can build these special charges into oss <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,On stop message easiadmin I am trying to add a new account to the <COMPANY> <NUMBER> <NAME> has taken the customer of stops but I keep getting this message <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Error,OSS <PRODUCT> <NUMBER> The job sheet for this job doesnt state anything about trim but it has generated a sticker I called sales and they have confirmed trim is needed Please could you look into this <NAME>
Error,OSS <PRODUCT> Today I am sending the new <PRODUCT> job sheets into the factory but I cant print out and of the stickers I need <PRODUCT> BOX LABEL <PRODUCT> FRAME LABEL and <PRODUCT> PRODUCTION LABEL If you could let me know when this is sorted that would be great <NAME> 
Error,OSS Confirmations We have a bit of an issue with the confirmations now the section about guarantee has been added Example attached Now all the guarantee bit has been included in the document it has knocked the signature box down so we keep getting customers sending back the second <NAME> which has no information about the order only the blurb about the guarantee and the signature box which is not relevant to us Can we get the signature box put back up on the first <NAME> please so the customers are at least sending the <NAME> with the payment information on Can you let me know if this is ok and when we would be likely to see this happen please
Error,OSS Error Hey <NAME> Please take a look at the screenshots Quoted <PRODUCT> added freight and special glass price and received the error below when I tried to download the quote document then the error message disappears and we get the spinning wheel of death We have to force our self out of the system When we go back in we see the screen below everything is grayed out and there is no way to download the document This is the third attempt at creating this quote Please help <EMAIL> <NUMBER> <NUMBER>
Error,OSS Error Is OSS still down Im having some trouble saving the project specification so I cant create a quote When I click Save it comes up with an Error as per the below <NAME>
Error,OSS Error team I am trying to start a new quote in OSS and cant get passed this <NAME> please see below I have shut down OSS and Easi <NUMBER> times tried quoting under a different account and I still cannot start a quote Please advise <EMAIL> <NUMBER> <NUMBER>
Error,OSS Error team I am unable to download my quote document at this time The option for downloading the quote has disappeared I have closed down Easi and OSS several times with no fix I also had <NAME> try to download it for me as well in which she could not download the doc either Please help <EMAIL> <NUMBER> <NUMBER>
Error,OSS Error team I have been having some issues with OSS creating these blacked out areas on the bottom and now top of my screen Please see attached Usually by <DATE> I am missing <NUMBER> of my screen The only way to make the lines go away is to reboot my computer which isnt always practical Is there any way that we can fix this Oddly enough I seem to be the only person in our office who is having this issue <EMAIL> <NUMBER> <NUMBER>
Error,OSS Error team Please review the attached My <PRODUCT> and pricing has all disappeared The only thing being accounted for is freight shipping Please help <EMAIL> <NUMBER> <NUMBER>
Error,OSS issue Ive tried to create a project to order some frames on the <COMPANY> account but it came up with the below error before I managed to create a new project Ive tried different accounts but it comes up on all of them Please could you have a look into this <NAME> <NAME> <NAME> <EMAIL> 
Error,OSS Issue team Please see the attached I am trying to quote an awning with the dimensions of <NUMBER> x <NUMBER> and the system is giving me an error We are under our maximums and over our minimums If I drop the width to <NUMBER> it works but I cannot go any wider Please advise why OSS will not let me quote <EMAIL> <NUMBER> <NUMBER>
Error,OSS jobsheet LOCK SIZE We have come across a job sheet with the wrong lock size on The attached job sheet is asking for lock <NUMBER> but the <PRODUCT> is to big and the correct lock is a lock <NUMBER>
Error,OSS New Frame Extender Issue with Glass Sizes <NAME> Please see attached the Quotation <NUMBER> OSS Project is <NUMBER> I have produced two identical quotations and the glass sizes have stayed the same even when the <LENGTH> frame extension is added The glass sizes should reduce when a frame extender is added <NAME> <NAME>
